Date,ISO Codes,State/UnionTerritory,Confirmed,Active,Cured,Deaths,Active Ratio,Recovery Ratio,Case Fatalility Ratio
"March 25, 2020",IN-UT,Uttarakhand,4,4,0,0,1,0,0
"March 25, 2020",IN-WB,West Bengal,9,8,0,1,0.888888889,0,0.111111111
"March 26, 2020",IN-AN,Andaman and Nicobar Islands,1,1,0,0,1,0,0
"March 26, 2020",IN-AP,Andhra Pradesh,11,10,1,0,0.909090909,0.090909091,0
"March 26, 2020",IN-BR,Bihar,6,5,0,1,0.833333333,0,0.166666667
"March 26, 2020",IN-CH,Chandigarh,7,7,0,0,1,0,0
"March 26, 2020",IN-CT,Chhattisgarh,6,6,0,0,1,0,0
"March 26, 2020",IN-DL,Delhi,36,29,6,1,0.805555556,0.166666667,0.027777778
"March 26, 2020",IN-GA,Goa,3,3,0,0,1,0,0
"March 26, 2020",IN-GJ,Gujarat,43,40,0,3,0.930232558,0,0.069767442
"March 26, 2020",IN-HR,Haryana,30,19,11,0,0.633333333,0.366666667,0
"March 26, 2020",IN-HP,Himachal Pradesh,3,2,0,1,0.666666667,0,0.333333333
"March 26, 2020",IN-JK,Jammu and Kashmir,13,12,1,0,0.923076923,0.076923077,0
"March 26, 2020",IN-KA,Karnataka,55,50,3,2,0.909090909,0.054545455,0.036363636
"March 26, 2020",IN-KL,Kerala,118,112,6,0,0.949152542,0.050847458,0
"March 26, 2020",IN-LA,Ladakh,13,13,0,0,1,0,0
"March 26, 2020",IN-MP,Madhya Pradesh,20,19,0,1,0.95,0,0.05
"March 26, 2020",IN-MH,Maharashtra,124,120,1,3,0.967741935,0.008064516,0.024193548
"March 26, 2020",IN-MN,Manipur,1,1,0,0,1,0,0
"March 26, 2020",IN-MZ,Mizoram,1,1,0,0,1,0,0
"March 26, 2020",IN-OR,Odisha,2,2,0,0,1,0,0
"March 26, 2020",IN-PY,Puducherry,1,1,0,0,1,0,0
"March 26, 2020",IN-PB,Punjab,33,32,0,1,0.96969697,0,0.03030303
"March 26, 2020",IN-RJ,Rajasthan,41,38,3,0,0.926829268,0.073170732,0
"March 26, 2020",IN-TN,Tamil Nadu,26,24,1,1,0.923076923,0.038461538,0.038461538
"March 26, 2020",IN-TG,Telangana,44,43,1,0,0.977272727,0.022727273,0
"March 26, 2020",IN-UT,Uttarakhand,5,5,0,0,1,0,0
"March 26, 2020",IN-UP,Uttar Pradesh,41,30,11,0,0.731707317,0.268292683,0
"March 26, 2020",IN-WB,West Bengal,10,9,0,1,0.9,0,0.1
"March 27, 2020",IN-AN,Andaman and Nicobar Islands,1,1,0,0,1,0,0
"March 27, 2020",IN-AP,Andhra Pradesh,12,11,1,0,0.916666667,0.083333333,0
"March 27, 2020",IN-BR,Bihar,6,5,0,1,0.833333333,0,0.166666667
"March 27, 2020",IN-CH,Chandigarh,7,7,0,0,1,0,0
"March 27, 2020",IN-CT,Chhattisgarh,6,6,0,0,1,0,0
"March 27, 2020",IN-DL,Delhi,36,29,6,1,0.805555556,0.166666667,0.027777778
"March 27, 2020",IN-GA,Goa,3,3,0,0,1,0,0
"March 27, 2020",IN-GJ,Gujarat,43,40,0,3,0.930232558,0,0.069767442
"March 27, 2020",IN-HR,Haryana,30,19,11,0,0.633333333,0.366666667,0
"March 27, 2020",IN-HP,Himachal Pradesh,3,2,0,1,0.666666667,0,0.333333333
"March 27, 2020",IN-JK,Jammu and Kashmir,13,11,1,1,0.846153846,0.076923077,0.076923077
"March 27, 2020",IN-KA,Karnataka,55,50,3,2,0.909090909,0.054545455,0.036363636
"March 27, 2020",IN-KL,Kerala,137,126,11,0,0.919708029,0.080291971,0
"March 27, 2020",IN-LA,Ladakh,13,10,3,0,0.769230769,0.230769231,0
"March 27, 2020",IN-MP,Madhya Pradesh,20,19,0,1,0.95,0,0.05
"March 27, 2020",IN-MH,Maharashtra,130,111,15,4,0.853846154,0.115384615,0.030769231
"March 27, 2020",IN-MN,Manipur,1,1,0,0,1,0,0
"March 27, 2020",IN-MZ,Mizoram,1,1,0,0,1,0,0
"March 27, 2020",IN-OR,Odisha,2,2,0,0,1,0,0
"March 27, 2020",IN-PY,Puducherry,1,1,0,0,1,0,0
"March 27, 2020",IN-PB,Punjab,33,32,0,1,0.96969697,0,0.03030303
"March 27, 2020",IN-RJ,Rajasthan,41,38,3,0,0.926829268,0.073170732,0
"March 27, 2020",IN-TN,Tamil Nadu,29,27,1,1,0.931034483,0.034482759,0.034482759
"March 27, 2020",IN-TG,Telangana,45,44,1,0,0.977777778,0.022222222,0
"March 27, 2020",IN-UT,Uttarakhand,5,5,0,0,1,0,0
"March 27, 2020",IN-UP,Uttar Pradesh,41,30,11,0,0.731707317,0.268292683,0
"March 27, 2020",IN-WB,West Bengal,10,9,0,1,0.9,0,0.1
"March 28, 2020",IN-AP,Andhra Pradesh,14,13,1,0,0.928571429,0.071428571,0
"March 28, 2020",IN-AN,Andaman and Nicobar Islands,6,6,0,0,1,0,0
"March 28, 2020",IN-BR,Bihar,9,8,0,1,0.888888889,0,0.111111111
"March 28, 2020",IN-CH,Chandigarh,8,8,0,0,1,0,0
"March 28, 2020",IN-CT,Chhattisgarh,6,6,0,0,1,0,0
"March 28, 2020",IN-DL,Delhi,39,32,6,1,0.820512821,0.153846154,0.025641026
"March 28, 2020",IN-GA,Goa,3,3,0,0,1,0,0
"March 28, 2020",IN-GJ,Gujarat,45,42,0,3,0.933333333,0,0.066666667
"March 28, 2020",IN-HR,Haryana,33,21,12,0,0.636363636,0.363636364,0
"March 28, 2020",IN-HP,Himachal Pradesh,3,2,0,1,0.666666667,0,0.333333333
"March 28, 2020",IN-JK,Jammu and Kashmir,20,18,1,1,0.9,0.05,0.05
"March 28, 2020",IN-KA,Karnataka,55,50,3,2,0.909090909,0.054545455,0.036363636
"March 28, 2020",IN-KL,Kerala,176,165,11,0,0.9375,0.0625,0
"March 28, 2020",IN-LA,Ladakh,13,10,3,0,0.769230769,0.230769231,0
"March 28, 2020",IN-MP,Madhya Pradesh,30,28,0,2,0.933333333,0,0.066666667
"March 28, 2020",IN-MH,Maharashtra,180,150,25,5,0.833333333,0.138888889,0.027777778
"March 28, 2020",IN-MN,Manipur,1,1,0,0,1,0,0
"March 28, 2020",IN-MZ,Mizoram,1,1,0,0,1,0,0
"March 28, 2020",IN-OR,Odisha,3,3,0,0,1,0,0
"March 28, 2020",IN-PY,Puducherry,1,1,0,0,1,0,0
"March 28, 2020",IN-PB,Punjab,38,36,1,1,0.947368421,0.026315789,0.026315789
"March 28, 2020",IN-RJ,Rajasthan,54,51,3,0,0.944444444,0.055555556,0
"March 28, 2020",IN-TN,Tamil Nadu,40,37,2,1,0.925,0.05,0.025
"March 28, 2020",IN-TG,Telangana,56,55,1,0,0.982142857,0.017857143,0
"March 28, 2020",IN-UT,Uttarakhand,5,5,0,0,1,0,0
"March 28, 2020",IN-UP,Uttar Pradesh,55,44,11,0,0.8,0.2,0
"March 28, 2020",IN-WB,West Bengal,15,14,0,1,0.933333333,0,0.066666667
"March 29, 2020",IN-AP,Andhra Pradesh,19,18,1,0,0.947368421,0.052631579,0
"March 29, 2020",IN-AN,Andaman and Nicobar Islands,9,9,0,0,1,0,0
"March 29, 2020",IN-BR,Bihar,11,10,0,1,0.909090909,0,0.090909091
"March 29, 2020",IN-CH,Chandigarh,8,8,0,0,1,0,0
"March 29, 2020",IN-CT,Chhattisgarh,7,7,0,0,1,0,0
"March 29, 2020",IN-DL,Delhi,49,41,6,2,0.836734694,0.12244898,0.040816327
"March 29, 2020",IN-GA,Goa,5,5,0,0,1,0,0
"March 29, 2020",IN-GJ,Gujarat,58,52,1,5,0.896551724,0.017241379,0.086206897
"March 29, 2020",IN-HR,Haryana,33,16,17,0,0.484848485,0.515151515,0
"March 29, 2020",IN-HP,Himachal Pradesh,3,2,0,1,0.666666667,0,0.333333333
"March 29, 2020",IN-JK,Jammu and Kashmir,31,28,1,2,0.903225806,0.032258065,0.064516129
"March 29, 2020",IN-KA,Karnataka,76,68,5,3,0.894736842,0.065789474,0.039473684
"March 29, 2020",IN-KL,Kerala,182,166,15,1,0.912087912,0.082417582,0.005494505
"March 29, 2020",IN-LA,Ladakh,13,10,3,0,0.769230769,0.230769231,0
"March 29, 2020",IN-MP,Madhya Pradesh,30,28,0,2,0.933333333,0,0.066666667
"March 29, 2020",IN-MH,Maharashtra,186,155,25,6,0.833333333,0.134408602,0.032258065
"March 29, 2020",IN-MN,Manipur,1,1,0,0,1,0,0
"March 29, 2020",IN-MZ,Mizoram,1,1,0,0,1,0,0
"March 29, 2020",IN-OR,Odisha,3,3,0,0,1,0,0
"March 29, 2020",IN-PY,Puducherry,1,1,0,0,1,0,0
"March 29, 2020",IN-PB,Punjab,38,36,1,1,0.947368421,0.026315789,0.026315789
"March 29, 2020",IN-RJ,Rajasthan,55,52,3,0,0.945454545,0.054545455,0
"March 29, 2020",IN-TN,Tamil Nadu,49,44,4,1,0.897959184,0.081632653,0.020408163
"March 29, 2020",IN-TG,Telangana,66,64,1,1,0.96969697,0.015151515,0.015151515
"March 29, 2020",IN-UT,Uttarakhand,7,5,2,0,0.714285714,0.285714286,0
"March 29, 2020",IN-UP,Uttar Pradesh,65,54,11,0,0.830769231,0.169230769,0
"March 29, 2020",IN-WB,West Bengal,18,17,0,1,0.944444444,0,0.055555556
"March 30, 2020",IN-AP,Andhra Pradesh,23,22,1,0,0.956521739,0.043478261,0
"March 30, 2020",IN-AN,Andaman and Nicobar Islands,9,9,0,0,1,0,0
"March 30, 2020",IN-BR,Bihar,15,14,0,1,0.933333333,0,0.066666667
"March 30, 2020",IN-CH,Chandigarh,8,8,0,0,1,0,0
"March 30, 2020",IN-CT,Chhattisgarh,7,7,0,0,1,0,0
"March 30, 2020",IN-DL,Delhi,87,79,6,2,0.908045977,0.068965517,0.022988506
"March 30, 2020",IN-GA,Goa,5,5,0,0,1,0,0
"March 30, 2020",IN-GJ,Gujarat,69,62,1,6,0.898550725,0.014492754,0.086956522
"March 30, 2020",IN-HR,Haryana,36,18,18,0,0.5,0.5,0
"March 30, 2020",IN-HP,Himachal Pradesh,3,2,0,1,0.666666667,0,0.333333333
"March 30, 2020",IN-JK,Jammu and Kashmir,48,44,2,2,0.916666667,0.041666667,0.041666667
"March 30, 2020",IN-KA,Karnataka,83,75,5,3,0.903614458,0.060240964,0.036144578
"March 30, 2020",IN-KL,Kerala,202,182,19,1,0.900990099,0.094059406,0.004950495
"March 30, 2020",IN-LA,Ladakh,13,10,3,0,0.769230769,0.230769231,0
"March 30, 2020",IN-MP,Madhya Pradesh,47,44,0,3,0.936170213,0,0.063829787
"March 30, 2020",IN-MH,Maharashtra,198,165,25,8,0.833333333,0.126262626,0.04040404
"March 30, 2020",IN-MN,Manipur,1,1,0,0,1,0,0
"March 30, 2020",IN-MZ,Mizoram,1,1,0,0,1,0,0
"March 30, 2020",IN-OR,Odisha,3,3,0,0,1,0,0
"March 30, 2020",IN-PY,Puducherry,1,1,0,0,1,0,0
"March 30, 2020",IN-PB,Punjab,38,36,1,1,0.947368421,0.026315789,0.026315789
"March 30, 2020",IN-RJ,Rajasthan,59,56,3,0,0.949152542,0.050847458,0
"March 30, 2020",IN-TN,Tamil Nadu,67,62,4,1,0.925373134,0.059701493,0.014925373
"March 30, 2020",IN-TG,Telangana,71,69,1,1,0.971830986,0.014084507,0.014084507
"March 30, 2020",IN-UT,Uttarakhand,7,5,2,0,0.714285714,0.285714286,0
"March 30, 2020",IN-UP,Uttar Pradesh,82,71,11,0,0.865853659,0.134146341,0
"March 30, 2020",IN-WB,West Bengal,22,21,0,1,0.954545455,0,0.045454545
"March 31, 2020",IN-AP,Andhra Pradesh,40,39,1,0,0.975,0.025,0
"March 31, 2020",IN-AN,Andaman and Nicobar Islands,10,10,0,0,1,0,0
"March 31, 2020",IN-BR,Bihar,15,14,0,1,0.933333333,0,0.066666667
"March 31, 2020",IN-CH,Chandigarh,13,13,0,0,1,0,0
"March 31, 2020",IN-CT,Chhattisgarh,8,8,0,0,1,0,0
"March 31, 2020",IN-DL,Delhi,97,89,6,2,0.917525773,0.06185567,0.020618557
"March 31, 2020",IN-GA,Goa,5,5,0,0,1,0,0
"March 31, 2020",IN-GJ,Gujarat,73,64,3,6,0.876712329,0.04109589,0.082191781
"March 31, 2020",IN-HR,Haryana,40,19,21,0,0.475,0.525,0
"March 31, 2020",IN-HP,Himachal Pradesh,3,2,0,1,0.666666667,0,0.333333333
"March 31, 2020",IN-JK,Jammu and Kashmir,54,50,2,2,0.925925926,0.037037037,0.037037037
"March 31, 2020",IN-KA,Karnataka,83,75,5,3,0.903614458,0.060240964,0.036144578
"March 31, 2020",IN-KL,Kerala,234,214,19,1,0.914529915,0.081196581,0.004273504
"March 31, 2020",IN-LA,Ladakh,13,10,3,0,0.769230769,0.230769231,0
"March 31, 2020",IN-MP,Madhya Pradesh,47,44,0,3,0.936170213,0,0.063829787
"March 31, 2020",IN-MH,Maharashtra,216,168,39,9,0.777777778,0.180555556,0.041666667
"March 31, 2020",IN-MN,Manipur,1,1,0,0,1,0,0
"March 31, 2020",IN-MZ,Mizoram,1,1,0,0,1,0,0
"March 31, 2020",IN-OR,Odisha,3,3,0,0,1,0,0
"March 31, 2020",IN-PY,Puducherry,1,1,0,0,1,0,0
"March 31, 2020",IN-PB,Punjab,41,37,1,3,0.902439024,0.024390244,0.073170732
"March 31, 2020",IN-RJ,Rajasthan,74,71,3,0,0.959459459,0.040540541,0
"March 31, 2020",IN-TN,Tamil Nadu,74,69,4,1,0.932432432,0.054054054,0.013513514
"March 31, 2020",IN-TG,Telangana,79,77,1,1,0.974683544,0.012658228,0.012658228
"March 31, 2020",IN-UT,Uttarakhand,7,5,2,0,0.714285714,0.285714286,0
"March 31, 2020",IN-UP,Uttar Pradesh,101,87,14,0,0.861386139,0.138613861,0
"March 31, 2020",IN-WB,West Bengal,26,24,0,2,0.923076923,0,0.076923077
"April 01, 2020",IN-AP,Andhra Pradesh,83,82,1,0,0.987951807,0.012048193,0
"April 01, 2020",IN-AN,Andaman and Nicobar Islands,10,10,0,0,1,0,0
"April 01, 2020",IN-AS,Assam,1,1,0,0,1,0,0
"April 01, 2020",IN-BR,Bihar,23,22,0,1,0.956521739,0,0.043478261
"April 01, 2020",IN-CH,Chandigarh,16,16,0,0,1,0,0
"April 01, 2020",IN-CT,Chhattisgarh,9,7,2,0,0.777777778,0.222222222,0
"April 01, 2020",IN-DL,Delhi,152,144,6,2,0.947368421,0.039473684,0.013157895
"April 01, 2020",IN-GA,Goa,5,5,0,0,1,0,0
"April 01, 2020",IN-GJ,Gujarat,82,71,5,6,0.865853659,0.06097561,0.073170732
"April 01, 2020",IN-HR,Haryana,43,22,21,0,0.511627907,0.488372093,0
"April 01, 2020",IN-HP,Himachal Pradesh,3,2,0,1,0.666666667,0,0.333333333
"April 01, 2020",IN-JK,Jammu and Kashmir,62,58,2,2,0.935483871,0.032258065,0.032258065
"April 01, 2020",IN-JH,Jharkhand,1,1,0,0,1,0,0
"April 01, 2020",IN-KA,Karnataka,101,90,8,3,0.891089109,0.079207921,0.02970297
"April 01, 2020",IN-KL,Kerala,241,216,23,2,0.89626556,0.095435685,0.008298755
"April 01, 2020",IN-LA,Ladakh,13,10,3,0,0.769230769,0.230769231,0
"April 01, 2020",IN-MP,Madhya Pradesh,66,63,0,3,0.954545455,0,0.045454545
"April 01, 2020",IN-MH,Maharashtra,302,254,39,9,0.841059603,0.129139073,0.029801325
"April 01, 2020",IN-MN,Manipur,1,1,0,0,1,0,0
"April 01, 2020",IN-MZ,Mizoram,1,1,0,0,1,0,0
"April 01, 2020",IN-OR,Odisha,4,4,0,0,1,0,0
"April 01, 2020",IN-PY,Puducherry,3,2,1,0,0.666666667,0.333333333,0
"April 01, 2020",IN-PB,Punjab,42,38,1,3,0.904761905,0.023809524,0.071428571
"April 01, 2020",IN-RJ,Rajasthan,93,90,3,0,0.967741935,0.032258065,0
"April 01, 2020",IN-TN,Tamil Nadu,234,227,6,1,0.97008547,0.025641026,0.004273504
"April 01, 2020",IN-TG,Telangana,96,92,1,3,0.958333333,0.010416667,0.03125
"April 01, 2020",IN-UT,Uttarakhand,7,5,2,0,0.714285714,0.285714286,0
"April 01, 2020",IN-UP,Uttar Pradesh,103,87,14,2,0.844660194,0.13592233,0.019417476
"April 01, 2020",IN-WB,West Bengal,37,28,6,3,0.756756757,0.162162162,0.081081081
"April 02, 2020",IN-AP,Andhra Pradesh,86,84,1,1,0.976744186,0.011627907,0.011627907
"April 02, 2020",IN-AN,Andaman and Nicobar Islands,10,10,0,0,1,0,0
"April 02, 2020",IN-AS,Assam,5,5,0,0,1,0,0
"April 02, 2020",IN-BR,Bihar,24,23,0,1,0.958333333,0,0.041666667
"April 02, 2020",IN-CH,Chandigarh,16,16,0,0,1,0,0
"April 02, 2020",IN-CT,Chhattisgarh,9,7,2,0,0.777777778,0.222222222,0
"April 02, 2020",IN-DL,Delhi,219,207,8,4,0.945205479,0.03652968,0.01826484
"April 02, 2020",IN-GA,Goa,5,5,0,0,1,0,0
"April 02, 2020",IN-GJ,Gujarat,87,72,8,7,0.827586207,0.091954023,0.08045977
"April 02, 2020",IN-HR,Haryana,43,22,21,0,0.511627907,0.488372093,0
"April 02, 2020",IN-HP,Himachal Pradesh,3,1,1,1,0.333333333,0.333333333,0.333333333
"April 02, 2020",IN-JK,Jammu and Kashmir,62,58,2,2,0.935483871,0.032258065,0.032258065
"April 02, 2020",IN-JH,Jharkhand,1,1,0,0,1,0,0
"April 02, 2020",IN-KA,Karnataka,110,98,9,3,0.890909091,0.081818182,0.027272727
"April 02, 2020",IN-KL,Kerala,265,238,25,2,0.898113208,0.094339623,0.00754717
"April 02, 2020",IN-LA,Ladakh,13,10,3,0,0.769230769,0.230769231,0
"April 02, 2020",IN-MP,Madhya Pradesh,99,93,0,6,0.939393939,0,0.060606061
"April 02, 2020",IN-MH,Maharashtra,335,280,42,13,0.835820896,0.125373134,0.03880597
"April 02, 2020",IN-MN,Manipur,1,1,0,0,1,0,0
"April 02, 2020",IN-MZ,Mizoram,1,1,0,0,1,0,0
"April 02, 2020",IN-OR,Odisha,4,4,0,0,1,0,0
"April 02, 2020",IN-PY,Puducherry,3,2,1,0,0.666666667,0.333333333,0
"April 02, 2020",IN-PB,Punjab,46,41,1,4,0.891304348,0.02173913,0.086956522
"April 02, 2020",IN-RJ,Rajasthan,108,105,3,0,0.972222222,0.027777778,0
"April 02, 2020",IN-TN,Tamil Nadu,234,227,6,1,0.97008547,0.025641026,0.004273504
"April 02, 2020",IN-TG,Telangana,107,103,1,3,0.962616822,0.009345794,0.028037383
"April 02, 2020",IN-UT,Uttarakhand,7,5,2,0,0.714285714,0.285714286,0
"April 02, 2020",IN-UP,Uttar Pradesh,113,97,14,2,0.85840708,0.123893805,0.017699115
"April 02, 2020",IN-WB,West Bengal,53,44,6,3,0.830188679,0.113207547,0.056603774
"April 03, 2020",IN-AP,Andhra Pradesh,132,130,1,1,0.984848485,0.007575758,0.007575758
"April 03, 2020",IN-AN,Andaman and Nicobar Islands,10,10,0,0,1,0,0
"April 03, 2020",IN-AR,Arunachal Pradesh,1,1,0,0,1,0,0
"April 03, 2020",IN-AS,Assam,16,16,0,0,1,0,0
"April 03, 2020",IN-BR,Bihar,29,28,0,1,0.965517241,0,0.034482759
"April 03, 2020",IN-CH,Chandigarh,18,18,0,0,1,0,0
"April 03, 2020",IN-CT,Chhattisgarh,9,6,3,0,0.666666667,0.333333333,0
"April 03, 2020",IN-DL,Delhi,219,207,8,4,0.945205479,0.03652968,0.01826484
"April 03, 2020",IN-GA,Goa,6,6,0,0,1,0,0
"April 03, 2020",IN-GJ,Gujarat,95,77,10,8,0.810526316,0.105263158,0.084210526
"April 03, 2020",IN-HR,Haryana,49,25,24,0,0.510204082,0.489795918,0
"April 03, 2020",IN-HP,Himachal Pradesh,6,4,1,1,0.666666667,0.166666667,0.166666667
"April 03, 2020",IN-JK,Jammu and Kashmir,75,70,3,2,0.933333333,0.04,0.026666667
"April 03, 2020",IN-JH,Jharkhand,2,2,0,0,1,0,0
"April 03, 2020",IN-KA,Karnataka,124,111,10,3,0.89516129,0.080645161,0.024193548
"April 03, 2020",IN-KL,Kerala,286,257,27,2,0.898601399,0.094405594,0.006993007
"April 03, 2020",IN-LA,Ladakh,14,11,3,0,0.785714286,0.214285714,0
"April 03, 2020",IN-MP,Madhya Pradesh,104,98,0,6,0.942307692,0,0.057692308
"April 03, 2020",IN-MH,Maharashtra,335,277,42,16,0.826865672,0.125373134,0.047761194
"April 03, 2020",IN-MN,Manipur,2,2,0,0,1,0,0
"April 03, 2020",IN-MZ,Mizoram,1,1,0,0,1,0,0
"April 03, 2020",IN-OR,Odisha,5,5,0,0,1,0,0
"April 03, 2020",IN-PY,Puducherry,5,4,1,0,0.8,0.2,0
"April 03, 2020",IN-PB,Punjab,48,42,1,5,0.875,0.020833333,0.104166667
"April 03, 2020",IN-RJ,Rajasthan,167,164,3,0,0.982035928,0.017964072,0
"April 03, 2020",IN-TN,Tamil Nadu,309,302,6,1,0.977346278,0.019417476,0.003236246
"April 03, 2020",IN-TG,Telangana,158,150,1,7,0.949367089,0.006329114,0.044303797
"April 03, 2020",IN-UT,Uttarakhand,10,8,2,0,0.8,0.2,0
"April 03, 2020",IN-UP,Uttar Pradesh,172,156,14,2,0.906976744,0.081395349,0.011627907
"April 03, 2020",IN-WB,West Bengal,63,57,3,3,0.904761905,0.047619048,0.047619048
"April 04, 2020",IN-AP,Andhra Pradesh,161,159,1,1,0.98757764,0.00621118,0.00621118
"April 04, 2020",IN-AN,Andaman and Nicobar Islands,10,10,0,0,1,0,0
"April 04, 2020",IN-AR,Arunachal Pradesh,1,1,0,0,1,0,0
"April 04, 2020",IN-AS,Assam,24,24,0,0,1,0,0
"April 04, 2020",IN-BR,Bihar,30,29,0,1,0.966666667,0,0.033333333
"April 04, 2020",IN-CH,Chandigarh,18,18,0,0,1,0,0
"April 04, 2020",IN-CT,Chhattisgarh,9,6,3,0,0.666666667,0.333333333,0
"April 04, 2020",IN-DL,Delhi,445,424,15,6,0.952808989,0.033707865,0.013483146
"April 04, 2020",IN-GA,Goa,7,7,0,0,1,0,0
"April 04, 2020",IN-GJ,Gujarat,105,81,14,10,0.771428571,0.133333333,0.095238095
"April 04, 2020",IN-HR,Haryana,49,25,24,0,0.510204082,0.489795918,0
"April 04, 2020",IN-HP,Himachal Pradesh,6,4,1,1,0.666666667,0.166666667,0.166666667
"April 04, 2020",IN-JK,Jammu and Kashmir,75,70,3,2,0.933333333,0.04,0.026666667
"April 04, 2020",IN-JH,Jharkhand,2,2,0,0,1,0,0
"April 04, 2020",IN-KA,Karnataka,128,113,12,3,0.8828125,0.09375,0.0234375
"April 04, 2020",IN-KL,Kerala,295,252,41,2,0.854237288,0.138983051,0.006779661
"April 04, 2020",IN-LA,Ladakh,14,11,3,0,0.785714286,0.214285714,0
"April 04, 2020",IN-MP,Madhya Pradesh,104,98,0,6,0.942307692,0,0.057692308
"April 04, 2020",IN-MH,Maharashtra,490,424,42,24,0.865306122,0.085714286,0.048979592
"April 04, 2020",IN-MN,Manipur,2,2,0,0,1,0,0
"April 04, 2020",IN-MZ,Mizoram,1,1,0,0,1,0,0
"April 04, 2020",IN-OR,Odisha,5,5,0,0,1,0,0
"April 04, 2020",IN-PY,Puducherry,5,4,1,0,0.8,0.2,0
"April 04, 2020",IN-PB,Punjab,57,51,1,5,0.894736842,0.01754386,0.087719298
"April 04, 2020",IN-RJ,Rajasthan,200,179,21,0,0.895,0.105,0
"April 04, 2020",IN-TN,Tamil Nadu,411,403,6,2,0.98053528,0.01459854,0.00486618
"April 04, 2020",IN-TG,Telangana,159,151,1,7,0.949685535,0.006289308,0.044025157
"April 04, 2020",IN-UT,Uttarakhand,16,14,2,0,0.875,0.125,0
"April 04, 2020",IN-UP,Uttar Pradesh,174,153,19,2,0.879310345,0.109195402,0.011494253
"April 04, 2020",IN-WB,West Bengal,69,63,3,3,0.913043478,0.043478261,0.043478261
"April 05, 2020",IN-AP,Andhra Pradesh,190,188,1,1,0.989473684,0.005263158,0.005263158
"April 05, 2020",IN-AN,Andaman and Nicobar Islands,10,10,0,0,1,0,0
"April 05, 2020",IN-AR,Arunachal Pradesh,1,1,0,0,1,0,0
"April 05, 2020",IN-AS,Assam,26,26,0,0,1,0,0
"April 05, 2020",IN-BR,Bihar,30,29,0,1,0.966666667,0,0.033333333
"April 05, 2020",IN-CH,Chandigarh,18,18,0,0,1,0,0
"April 05, 2020",IN-CT,Chhattisgarh,9,6,3,0,0.666666667,0.333333333,0
"April 05, 2020",IN-DL,Delhi,503,478,18,7,0.950298211,0.035785288,0.013916501
"April 05, 2020",IN-GA,Goa,7,7,0,0,1,0,0
"April 05, 2020",IN-GJ,Gujarat,122,93,18,11,0.762295082,0.147540984,0.090163934
"April 05, 2020",IN-HR,Haryana,59,33,25,1,0.559322034,0.423728814,0.016949153
"April 05, 2020",IN-HP,Himachal Pradesh,6,4,1,1,0.666666667,0.166666667,0.166666667
"April 05, 2020",IN-JK,Jammu and Kashmir,106,100,4,2,0.943396226,0.037735849,0.018867925
"April 05, 2020",IN-JH,Jharkhand,3,3,0,0,1,0,0
"April 05, 2020",IN-KA,Karnataka,144,128,12,4,0.888888889,0.083333333,0.027777778
"April 05, 2020",IN-KL,Kerala,306,255,49,2,0.833333333,0.160130719,0.006535948
"April 05, 2020",IN-LA,Ladakh,14,4,10,0,0.285714286,0.714285714,0
"April 05, 2020",IN-MP,Madhya Pradesh,165,156,0,9,0.945454545,0,0.054545455
"April 05, 2020",IN-MH,Maharashtra,490,424,42,24,0.865306122,0.085714286,0.048979592
"April 05, 2020",IN-MN,Manipur,2,2,0,0,1,0,0
"April 05, 2020",IN-MZ,Mizoram,1,1,0,0,1,0,0
"April 05, 2020",IN-OR,Odisha,20,20,0,0,1,0,0
"April 05, 2020",IN-PY,Puducherry,5,4,1,0,0.8,0.2,0
"April 05, 2020",IN-PB,Punjab,57,51,1,5,0.894736842,0.01754386,0.087719298
"April 05, 2020",IN-RJ,Rajasthan,200,179,21,0,0.895,0.105,0
"April 05, 2020",IN-TN,Tamil Nadu,485,476,6,3,0.981443299,0.012371134,0.006185567
"April 05, 2020",IN-TG,Telangana,269,230,32,7,0.855018587,0.118959108,0.026022305
"April 05, 2020",IN-UT,Uttarakhand,22,20,2,0,0.909090909,0.090909091,0
"April 05, 2020",IN-UP,Uttar Pradesh,227,206,19,2,0.907488987,0.083700441,0.008810573
"April 05, 2020",IN-WB,West Bengal,80,67,10,3,0.8375,0.125,0.0375
"April 06, 2020",IN-AP,Andhra Pradesh,226,222,1,3,0.982300885,0.004424779,0.013274336
"April 06, 2020",IN-AN,Andaman and Nicobar Islands,10,10,0,0,1,0,0
"April 06, 2020",IN-AR,Arunachal Pradesh,1,1,0,0,1,0,0
"April 06, 2020",IN-AS,Assam,26,26,0,0,1,0,0
"April 06, 2020",IN-BR,Bihar,32,31,0,1,0.96875,0,0.03125
"April 06, 2020",IN-CH,Chandigarh,18,18,0,0,1,0,0
"April 06, 2020",IN-CT,Chhattisgarh,10,2,8,0,0.2,0.8,0
"April 06, 2020",IN-DL,Delhi,523,497,19,7,0.950286807,0.036328872,0.013384321
"April 06, 2020",IN-GA,Goa,7,7,0,0,1,0,0
"April 06, 2020",IN-GJ,Gujarat,144,110,22,12,0.763888889,0.152777778,0.083333333
"April 06, 2020",IN-HR,Haryana,84,58,25,1,0.69047619,0.297619048,0.011904762
"April 06, 2020",IN-HP,Himachal Pradesh,13,10,2,1,0.769230769,0.153846154,0.076923077
"April 06, 2020",IN-JK,Jammu and Kashmir,109,103,4,2,0.944954128,0.036697248,0.018348624
